Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
East Asia & Pacific,EAS,"Enrolment in Grade 2 of primary education, both sexes (number)",UIS.E.1.G2,38645824.0,36497372.0,36328948.0,36212304.0,34706316.0,34033728.0,32258478.0,31582144.0,32173258.0,32164388.0,31508876.0,31349998.0,32005626.0,31940316.0,30990606.0
East Asia & Pacific,EAS,"Enrolment in Grade 2 of primary education, female (number)",UIS.E.1.G2.F,18479726.0,17439122.0,17338092.0,17204980.0,16508264.0,16141958.0,15225993.0,14891719.0,15208716.0,15124791.0,14853216.0,14777689.0,15053255.0,15007161.0,14619077.0
East Asia & Pacific,EAS,"Enrolment in Grade 3 of primary education, both sexes (number)",UIS.E.1.G3,39740940.0,37946740.0,37483468.0,36776764.0,34809560.0,34184964.0,33107658.0,32206602.0,31255198.0,31553910.0,31637404.0,31132586.0,30900336.0,30893876.0,30617122.0
East Asia & Pacific,EAS,"Enrolment in Grade 3 of primary education, female (number)",UIS.E.1.G3.F,19020496.0,18151840.0,17898814.0,17551796.0,16627196.0,16246478.0,15730443.0,15342144.0,14781143.0,14882624.0,14953549.0,14721235.0,14566926.0,14602706.0,14463422.0
East Asia & Pacific,EAS,"Enrolment in Grade 4 of primary education, both sexes (number)",UIS.E.1.G4,41061344.0,39578372.0,38715204.0,37703380.0,35229356.0,34316536.0,34015500.0,32712220.0,31731928.0,30933772.0,31222934.0,31166728.0,30695642.0,29811566.0,29700516.0
East Asia & Pacific,EAS,"Enrolment in Grade 4 of primary education, female (number)",UIS.E.1.G4.F,19684966.0,18980132.0,18536648.0,18032398.0,16831222.0,16376705.0,16156005.0,15514634.0,15034959.0,14626593.0,14844591.0,14753417.0,14470897.0,14038844.0,13996209.0
East Asia & Pacific,EAS,"Enrolment in Grade 5 of primary education, both sexes (number)",UIS.E.1.G5,38928452.0,38656836.0,37906232.0,37315468.0,35128792.0,34170396.0,33315824.0,33286164.0,31903506.0,30994310.0,30152078.0,30452910.0,30458814.0,29428530.0,28258322.0
East Asia & Pacific,EAS,"Enrolment in Grade 5 of primary education, female (number)",UIS.E.1.G5.F,18670650.0,18574600.0,18182720.0,17853094.0,16797570.0,16315650.0,15895960.0,15853744.0,15120658.0,14700407.0,14299092.0,14474585.0,14443956.0,13915421.0,13321270.0
East Asia & Pacific,EAS,"Enrolment in Grade 6 of primary education, both sexes (number)",UIS.E.1.G6,10067097.0,26133706.0,10144981.0,10323526.0,28806830.0,28442602.0,27983374.0,27801410.0,28619038.0,28279660.0,27783872.0,26921304.0,27086830.0,26457380.0,25346304.0
East Asia & Pacific,EAS,"Enrolment in Grade 6 of primary education, female (number)",UIS.E.1.G6.F,4939056.5,12612299.0,4985430.0,5063468.0,13805735.0,13615298.0,13367059.0,13243059.0,13615418.0,13459417.0,13079681.0,12793826.0,12857964.0,12538228.0,11911666.0
East Asia & Pacific,EAS,"Enrolment in Grade 7 of primary education, both sexes (number)",UIS.E.1.G7,260816.0,269775.0,279043.0,268526.0,272769.0,272322.0,274431.0,271377.0,260383.0,271710.0,273247.0,276038.0,408460.0,391049.0,412747.65625
East Asia & Pacific,EAS,"Enrolment in Grade 7 of primary education, female (number)",UIS.E.1.G7.F,127465.0,131435.0,135829.0,130830.0,133844.0,132780.0,133648.0,132598.0,127241.0,132691.0,133588.0,135238.0,193907.0,184605.84375,195969.84375
East Asia & Pacific,EAS,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,92967680.0,97829568.0,101465408.0,104387656.0,104767008.0,103100096.0,100652832.0,99281648.0,96474672.0,95096448.0,93911944.0,92244648.0,90044552.0,87901352.0,85520696.0
East Asia & Pacific,EAS,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,44035168.0,46457548.0,48504652.0,50001612.0,50228092.0,49433916.0,48292456.0,47636736.0,46323604.0,45686640.0,45199536.0,44275144.0,43231660.0,42184156.0,41059004.0
East Asia & Pacific,EAS,"Enrolment in lower secondary general, both sexes (number)",UIS.E.2.GPV,92591424.0,97459168.0,101097216.0,104049464.0,104160008.0,102208040.0,99900928.0,98765080.0,96014192.0,94663416.0,93504240.0,91875096.0,89703016.0,87585256.0,85240680.0
East Asia & Pacific,EAS,"Enrolment in lower secondary general, female (number)",UIS.E.2.GPV.F,43856152.0,46283860.0,48333508.0,49844516.0,50015968.0,49020828.0,47950652.0,47399496.0,46111780.0,45493848.0,45025252.0,44120240.0,43085572.0,42051652.0,40945148.0
East Asia & Pacific,EAS,"Enrolment in lower secondary vocational, both sexes (number)",UIS.E.2.V,376258.09375,370400.09375,368193.15625,338190.9375,607002.625,892061.5625,751897.5625,516568.125,460482.15625,433026.59375,407709.3125,369551.125,341539.0,316099.21875,280012.25
East Asia & Pacific,EAS,"Enrolment in lower secondary vocational, female (number)",UIS.E.2.V.F,179018.453125,173689.953125,171144.703125,157096.640625,212123.78125,413089.625,341803.1875,237238.28125,211821.921875,192791.953125,174282.0,154903.484375,146087.6875,132503.984375,113856.140625
East Asia & Pacific,EAS,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,1870912.75,1692694.125,1838077.0,1774015.5,1773494.5,1698924.25,1589631.125,1575163.75,1837958.625,1911064.625,1919563.0,1847881.75,1735663.0,2779837.25,3231800.0
East Asia & Pacific,EAS,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,911719.625,815901.9375,884510.1875,862180.9375,959527.9375,844483.625,793536.25,793156.625,928799.5625,957655.75,945830.5625,921316.75,875852.4375,1355866.75,1496175.625
East Asia & Pacific,EAS,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,35839976.0,35133140.0,32987976.0,33400698.0,33927356.0,34838416.0,36278888.0,37840840.0,39135368.0,40832968.0,43140848.0,46783156.0,52757596.0,56186752.0,58800316.0
East Asia & Pacific,EAS,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,16888708.0,16598429.0,15457436.0,15645209.0,15910667.0,16263381.0,16828868.0,17522046.0,18211486.0,19016052.0,20082872.0,21826908.0,24797662.0,26443942.0,27633578.0
East Asia & Pacific,EAS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,222687760.0,216037232.0,211884320.0,207750576.0,212211264.0,197820768.0,192977760.0,191767200.0,189739536.0,187646544.0,185670000.0,184710304.0,185012080.0,184159808.0,180388848.0
East Asia & Pacific,EAS,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,106645448.0,103508016.0,101177208.0,99056424.0,101026928.0,94009568.0,91568864.0,90786592.0,89792480.0,88628160.0,87939816.0,87438200.0,87346104.0,86981424.0,85134432.0
East Asia & Pacific,EAS,"Enrolment in primary education, private institutions, both sexes (number)",UIS.E.1.PR,9783817.0,10138626.0,10510804.0,10893217.0,11519845.0,11616826.0,11726988.0,12867353.0,12700347.0,13237978.0,13691047.0,14281937.0,14822088.0,15350675.0,15747200.0
East Asia & Pacific,EAS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,137120400.0,142236000.0,147389600.0,153615632.0,158087248.0,159636672.0,160846640.0,163689008.0,163093056.0,163384176.0,162608224.0,161644832.0,159734416.0,159612656.0,154212112.0
East Asia & Pacific,EAS,"Enrolment in secondary education, female (number)",SE.SEC.ENRL.FE,65066920.0,67555176.0,70071920.0,73107104.0,75582456.0,76627856.0,77452192.0,78887432.0,78668576.0,78960160.0,77790544.0,77355696.0,76607880.0,76394328.0,73979232.0
East Asia & Pacific,EAS,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,118475968.0,123531344.0,129341792.0,136165744.0,139376032.0,139868096.0,139682784.0,140392800.0,137783376.0,136867728.0,135293680.0,134041192.0,132419512.0,130745872.0,127216336.0
East Asia & Pacific,EAS,"Enrolment in secondary general, female (number)",SE.SEC.ENRL.GC.FE,56273588.0,58733164.0,61632684.0,64947376.0,66657980.0,67020680.0,67101468.0,67578512.0,66442180.0,66205528.0,65622588.0,65088648.0,64495200.0,63701220.0,62100008.0
East Asia & Pacific,EAS,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,18644428.0,18704654.0,18047808.0,17449880.0,18711222.0,19768586.0,21163844.0,23296198.0,25309686.0,26516452.0,27314550.0,27603646.0,27314904.0,28866786.0,26995784.0
East Asia & Pacific,EAS,"Enrolment in secondary vocational, female (number)",SE.SEC.ENRL.VO.FE,8793330.0,8822010.0,8439238.0,8159723.5,8924472.0,9607178.0,10350728.0,11308921.0,12226396.0,12754632.0,12167957.0,12267053.0,12112680.0,12693105.0,11879222.0
East Asia & Pacific,EAS,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,25257460.0,27801408.0,31201856.0,34750952.0,38188188.0,41180440.0,44216108.0,46898368.0,49295048.0,52677596.0,55233632.0,56584732.0,58874208.0,60916176.0,69097800.0
East Asia & Pacific,EAS,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,11281614.0,12316583.0,14120776.0,15811319.0,17638850.0,19103720.0,20893006.0,22589996.0,23928650.0,25790290.0,27203602.0,27984070.0,29447954.0,30727600.0,35140612.0
East Asia & Pacific,EAS,"Enrolment in tertiary education, ISCED 5 programmes, both sexes (number)",UIS.E.5.B,8117338.5,8854348.0,10173634.0,12265582.0,13788209.0,14546588.0,15665137.0,16347946.0,16634179.0,17889368.0,18929070.0,18756950.0,18831372.0,19049508.0,22602510.0
East Asia & Pacific,EAS,"Enrolment in tertiary education, ISCED 5 programmes, female (number)",UIS.E.5.B.F,3618983.25,3963981.0,4633410.0,5585364.5,6600752.0,6945494.5,7597117.5,8081322.5,8281053.0,9008701.0,9563672.0,9499988.0,9583009.0,9775525.0,11611227.0
East Asia & Pacific,EAS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,278332.40625,300040.03125,341007.25,377779.96875,415735.75,445374.40625,479659.75,515194.875,545399.0625,580452.6875,619154.3125,619100.5,622019.3125,638514.6875,649890.1875
East Asia & Pacific,EAS,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",UIS.E.8.F,90710.7734375,99702.5625,116446.3984375,132236.65625,150005.28125,163655.078125,181638.484375,200448.984375,218424.90625,238937.5625,262675.6875,259089.71875,254557.421875,255343.0625,261505.03125
East Asia & Pacific,EAS,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,44152716.0,44406428.0,45924196.0,49227972.0,53320240.0,56536580.0,60193804.0,64407352.0,66618384.0,68287736.0,68696280.0,69400192.0,69689864.0,71711304.0,68691424.0
East Asia & Pacific,EAS,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,21031750.0,21097624.0,21567270.0,23105490.0,25354360.0,27193940.0,29159738.0,31250694.0,32344974.0,33273518.0,32591008.0,33080556.0,33376222.0,34210168.0,32920224.0
East Asia & Pacific,EAS,"Enrolment in upper secondary general, both sexes (number)",UIS.E.3.GPV,25884546.0,26072174.0,28244580.0,32116284.0,35216020.0,37660056.0,39781856.0,41627724.0,41769180.0,42204308.0,41789440.0,42166092.0,42716496.0,43160616.0,41975652.0
East Asia & Pacific,EAS,"Enrolment in upper secondary general, female (number)",UIS.E.3.GPV.F,12417438.0,12449305.0,13299177.0,15102862.0,16642013.0,17999852.0,19150812.0,20179010.0,20330400.0,20711678.0,20597334.0,20968408.0,21409630.0,21649568.0,21154858.0
East Asia & Pacific,EAS,"Enrolment in upper secondary vocational, both sexes (number)",UIS.E.3.V,18268170.0,18334254.0,17679616.0,17111688.0,18104220.0,18876526.0,20411948.0,22779630.0,24849202.0,26083426.0,26906842.0,27234094.0,26973366.0,28550688.0,26715772.0
East Asia & Pacific,EAS,"Enrolment in upper secondary vocational, female (number)",UIS.E.3.V.F,8614311.0,8648320.0,8268093.0,8002626.5,8712348.0,9194088.0,10008925.0,11071683.0,12014575.0,12561840.0,11993675.0,12112149.0,11966592.0,12560601.0,11765366.0
East Asia & Pacific,EAS,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,10953770684939.0,11246592894095.4,11650574677766.4,12147141335847.6,12773252617949.9,13417785331223.1,14161833428251.8,15082303748930.1,15610564276625.6,15821207754547.2,16938756587419.1,17718757404339.8,18544476066559.1,19425845379263.9,20225569037641.6
East Asia & Pacific,EAS,GDP at market prices (current US$),NY.GDP.MKTP.CD,8291881372201.96,7712927229834.08,7837074972126.93,8617381783014.6,9663708744825.51,10311337123730.3,10939731186788.5,12236995324293.9,14134059989615.9,14564521831208.3,16938756587419.1,19638672525945.0,21019132105911.6,21262544412410.1,21900031790821.4
East Asia & Pacific,EAS,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,5357.68728012308,5451.56554154627,5599.7982361799595,5791.89625036058,6043.7483751921,6301.07130699826,6601.497808927111,6981.15260293126,7174.526442863879,7221.621321772741,7679.83420346662,7980.1357628610995,8295.70735312677,8631.590677121609,8926.07192771055
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,4055.7090917759497,3738.6903488515795,3766.8561268035496,4108.86642848838,4572.447267095779,4842.26486586671,5099.5241418222995,5664.14343473964,6495.933480916,6648.004566367471,7679.83420346662,8844.822996505749,9402.7228454186,9447.70106725709,9665.056079273309
East Asia & Pacific,EAS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,7187.21405221112,7394.512634051241,7705.487745038209,8076.903970835941,8534.37330250516,9028.94455099271,9619.045951831758,10361.8628868105,10821.7527554753,11135.911755981599,11968.4571272301,12613.2416443524,13244.5546320848,13900.649053953,14521.6916469528
East Asia & Pacific,EAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5714.77042220984,6018.194751727111,6387.014556142421,6803.722086848989,7389.97636304875,8042.767093758491,8829.42818763396,9772.04662330432,10395.6868814976,10788.651682174,11724.7245489297,12613.2416443524,13482.1326955678,14406.6027659956,15275.0087768509
East Asia & Pacific,EAS,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,14694231013364.3,15254897443979.3,16031534818908.4,16939408071010.5,18037102036916.0,19226641605877.9,20635214984746.0,22386097590535.8,23546316028025.4,24396678471149.8,26397807118492.3,28005910603514.5,29607279515996.5,31284136295901.2,32904672887183.4
East Asia & Pacific,EAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,11683825772026.1,12415550324807.9,13288405566747.8,14269208256905.1,15618458788483.2,17126630865646.5,18941291034118.3,21111839807011.0,22619268261908.3,23635897265964.6,25860226917295.8,28005910603514.5,30138368731738.8,32422811535130.9,34611612708124.3
East Asia & Pacific,EAS,GNI (current US$),NY.GNP.MKTP.CD,8313922916966.66,7737589201230.12,7854143652814.67,8645780591057.98,9704372144682.1,10326800183505.9,10985580315761.6,12303157492900.3,14212961823713.2,14614476190239.6,17016310690287.1,19691534681940.8,21112966455609.4,21306055822662.9,22037342979925.1
East Asia & Pacific,EAS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3838.64622641182,3922.83208339702,3876.5521861128004,4057.00350501851,4561.003628801111,4990.1950034558395,5276.84246896013,5647.5804175495705,6156.981549572901,6513.15958574947,7340.783299575659,8139.0997035747705,9098.57881533116,9704.78124396991,9924.2089988475
East Asia & Pacific,EAS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5658.664548589069,5972.60404480126,6346.89781679942,6769.11092977277,7359.43297841052,7979.80385831206,8800.95113977645,9767.94135502049,10405.0541857752,10758.2617125946,11738.6724875085,12601.058098141999,13499.991278213898,14389.1083362934,15330.4720068522
East Asia & Pacific,EAS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,11569117532894.6,12321496586181.6,13204941297531.0,14196619488282.8,15553906404172.7,16992554113326.5,18880200775519.6,21102970655060.2,22639649942384.1,23569318584952.9,25890990698156.7,27978858770557.9,30178290349554.5,32383439407894.3,34737286733219.3
East Asia & Pacific,EAS,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,77.6515197753906,78.59974670410159,80.02781677246091,82.9244003295898,85.3555068969727,86.8668899536133,87.7748870849609,90.0937271118164,91.0308303833008,93.2876434326172,95.7798004150391,97.9570465087891,98.8570938110352,98.1227569580078,96.06884002685551
East Asia & Pacific,EAS,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,75.7345275878906,76.991828918457,79.0323028564453,82.1833114624023,84.8041687011719,86.46771240234379,87.6112594604492,90.04644775390629,91.1348876953125,93.5027923583984,96.2150726318359,98.19403076171879,99.21997833251949,98.55870819091801,96.66412353515629
East Asia & Pacific,EAS,"Gross enrolment ratio, lower secondary, gender parity index (GPI)",UIS.GER.2.GPI,0.9531000256538391,0.961040019989014,0.976170003414154,0.982850015163422,0.9875900149345401,0.991169989109039,0.9964200258255,0.9989899992942809,1.00220000743866,1.00443994998932,1.0087599754333498,1.00464999675751,1.00706005096436,1.00854003429413,1.0119199752807602
East Asia & Pacific,EAS,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,79.461540222168,80.11279296875,80.96185302734379,83.6176376342773,85.8696517944336,87.2378768920898,87.92636108398442,90.13739013671879,90.9349212646484,93.08959197998051,95.3794326782227,97.7393417358398,98.5243072509766,97.7238998413086,95.5255889892578
East Asia & Pacific,EAS,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,41.7968101501465,42.760471343994105,41.8100090026855,43.8174514770508,45.7496681213379,48.1190299987793,50.81494140625,52.610801696777294,53.45072937011721,54.6962814331055,57.1119804382324,61.695240020752,68.8291702270508,73.0293502807617,76.1009292602539
East Asia & Pacific,EAS,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,41.3271484375,42.43503952026371,41.158130645752,43.103309631347706,45.041961669921896,47.221351623535206,49.6121101379395,51.357448577880895,52.531909942627,53.892848968505895,56.3090705871582,61.0277214050293,68.6536102294922,73.0016403198242,76.00341796875
East Asia & Pacific,EAS,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",UIS.GER.0.GPI,0.9787499904632572,0.9855700135231021,0.970659971237183,0.969340026378632,0.970870018005371,0.965009987354279,0.955850005149841,0.955630004405975,0.9678500294685359,0.9725099802017209,0.973699986934662,0.979719996452332,0.9951900243759159,0.999279975891113,0.997579991817474
East Asia & Pacific,EAS,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,42.2244415283203,43.0561599731445,42.402168273925795,44.4666213989258,46.3933982849121,48.933479309082,51.903751373290994,53.7418098449707,54.2770118713379,55.4163589477539,57.8301887512207,62.291141510009794,68.98562622070311,73.0540084838867,76.1875915527344
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and lower secondary, both sexes (%)",UIS.GER.12,95.66995239257808,95.82626342773442,97.02642822265629,99.0366363525391,98.50100708007808,96.9027633666992,97.81182861328129,100.576942443848,102.117050170898,103.54583740234399,104.407180786133,104.965782165527,105.335067749023,104.525703430176,102.22057342529301
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and lower secondary, female (%)",UIS.GER.12.F,94.4503326416016,94.8347930908203,96.1378631591797,98.23265838623051,97.8760223388672,96.2883682250977,97.2156982421875,99.8915481567383,101.508613586426,102.921752929688,104.153701782227,104.71932220459,105.030319213867,104.347671508789,102.11311340331999
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)",UIS.GER.12.GPI,0.9756100177764889,0.9801899790763859,0.9824699759483341,0.98445999622345,0.987860023975372,0.9878799915313721,0.988359987735748,0.98701000213623,0.988640010356903,0.9885200262069699,0.9953600168228149,0.9955199956893921,0.994490027427673,0.996760010719299,0.998000025749207
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and lower secondary, male (%)",UIS.GER.12.M,96.81173706054692,96.7517623901367,97.85357666015629,99.78308868408199,99.0784378051758,97.4692611694336,98.3604278564453,101.206733703613,102.67516326904301,104.117149353027,104.638702392578,105.19027709960899,105.612022399902,104.687149047852,102.317832946777
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123,84.0707931518555,83.4265365600586,83.6337432861328,84.61997985839841,84.5068130493164,83.2610321044922,84.6247787475586,88.0484085083008,90.4019927978516,92.64968872070308,94.3221282958984,95.84510040283199,97.0988235473633,98.1348190307617,96.5704498291016
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,82.8030166625977,82.3308410644531,82.5115280151367,83.5570297241211,83.7267303466797,82.6595077514648,84.17327880859379,87.59298706054692,90.05799102783199,92.41265869140629,93.90392303466801,95.5386123657227,96.85504150390629,97.9162826538086,96.5096282958984
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.971149981021881,0.9748700261116031,0.9743599891662601,0.976010024547577,0.9823499917984009,0.9861800074577328,0.9897800087928771,0.9901000261306759,0.992720007896423,0.995100021362305,0.991540014743805,0.9939000010490421,0.995209991931915,0.9957600235939029,0.9987999796867371
East Asia & Pacific,EAS,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M,85.2624969482422,84.45355224609379,84.6827163696289,85.6109924316406,85.2308807373047,83.8181533813477,85.0419921875,88.46849822998051,90.71859741210942,92.86730194091801,94.7050399780273,96.12499237060551,97.3209686279297,98.3335800170898,96.6256637573242
East Asia & Pacific,EAS,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,65.46481323242189,65.4618301391602,66.06997680664061,66.99246215820311,67.349006652832,66.07122802734379,66.3671188354492,67.8422470092773,68.7466278076172,70.1182327270508,71.370002746582,72.766731262207,74.4594421386719,76.42030334472659,77.80860900878909
East Asia & Pacific,EAS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,64.06842041015629,64.0958404541016,64.71408081054689,65.6560134887695,66.29638671875,65.137321472168,65.658561706543,67.2805709838867,68.33701324462889,69.86631011962889,71.0719375610352,72.6091079711914,74.5321884155273,76.6740417480469,78.3957901000977
